company_id,payment_note_date,payment_note_amount,financials_date,financials_date-1,financials_date-2,financials_date-3,financials_date-4,revenue,revenue-1,revenue-2,revenue-3,revenue-4,net_sales,net_sales-1,net_sales-2,net_sales-3,net_sales-4,profit_after_net_financial_items,profit_after_net_financial_items-1,profit_after_net_financial_items-2,profit_after_net_financial_items-3,profit_after_net_financial_items-4,profit,profit-1,profit-2,profit-3,profit-4,assets,assets-1,assets-2,assets-3,assets-4,lt_liabilities,lt_liabilities-1,lt_liabilities-2,lt_liabilities-3,lt_liabilities-4,equity,equity-1,equity-2,equity-3,equity-4,equity_ratio,equity_ratio-1,equity_ratio-2,equity_ratio-3,equity_ratio-4,profit_margin,profit_margin-1,profit_margin-2,profit_margin-3,profit_margin-4,cash_ratio,cash_ratio-1,cash_ratio-2,cash_ratio-3,cash_ratio-4,Rating
933,2017/11/05,80548,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,5846,5656,4154,817,0,5822,5656,4154,817,0,30,33,93,32,0,13,19,77,27,0,1064,988,585,329,100,322,176,29,19,6,234,221,202,120,93,22,22.4,34.5,36.5,93,1,0.8,2.5,3.9,0,169.9,162,164.8,173.2,1300,B
934,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,12571,1287,417,0,0,12571,1287,417,0,0,869,-301,-414,-588,-205,731,-301,-16,-291,-150,5287,742,1362,2145,2700,91,367,822,1273,1243,857,126,127,143,434,16.2,17,9.3,28.2,43.9,7,-21.4,-92.8,0,0,116.4,171.1,253.6,0,0,AA
935,2016/10/27,28294,Feb-18,Feb-17,Feb-16,Feb-15,,3044,5197,7200,9486,,2703,5197,7128,9413,,-199,-631,153,-524,,-199,-631,118,98,,2359,5411,6649,6796,,1800,3544,4120,4580,,-564,-365,266,148,,-23.9,-6.7,4,-5.3,,-2.3,-8.2,6.6,-2.1,,139.7,49.8,54.8,31.5,,C
936,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,14154,16119,16280,15981,14714,14020,16042,16154,15933,14699,193,1223,865,410,229,83,630,486,227,169,4382,4777,4429,4547,5215,566,984,1075,956,1799,1365,1282,1052,966,740,46.2,39.6,30.4,23.8,14.8,1.5,7.7,5.5,2.9,1.9,153,146.7,120.9,88.3,116,AA
937,,,Dec-17,Dec-16,Dec-15,Dec-14,,7589,6715,1872,696,,7589,6663,1827,650,,63,512,115,1,,26,290,68,0,,3106,2792,836,287,,916,910,0,0,,434,408,118,50,,18.7,19.3,16.7,17.4,,1.1,7.7,6.5,0.1,,128.9,133.9,121.3,121.6,,A
938,,,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,5719,7905,7146,7082,11939,6941,7905,7146,7082,11939,692,267,1072,-186,550,543,218,880,-152,519,17194,18074,16392,19894,20769,0,0,0,0,0,15911,15368,15150,18670,18822,92.5,85,92.4,94,90.9,12.1,3.4,15.2,-2.6,4.6,596.5,280.7,507.5,1038,748,AAA
939,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,16597,16633,19403,12162,4168,16581,16624,19403,12103,4168,2508,1029,2586,1745,588,1936,779,1986,1496,299,4524,3354,5240,3647,1371,0,0,0,0,0,2490,1554,2275,1739,443,55,46.3,43.4,47.7,43.5,15.1,6.2,13.4,14.4,14.1,220.4,180.8,170.4,171.9,150.3,AA
940,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,8337,5017,12285,7896,5170,8337,5630,11447,8366,5170,183,33,126,-19,292,143,19,98,42,170,2376,1363,879,2887,2690,0,0,0,0,0,386,242,223,465,1083,16.5,18.2,25.4,16.1,42.4,2.2,0.8,1.1,-0.1,6,55.8,74.6,90.2,111.4,154.4,A
941,,0,Dec-17,Dec-16,Dec-15,Dec-14,Jun-13,12500,14910,8763,20624,9423,13117,15416,9094,22520,8389,358,2040,-130,1349,1017,384,1591,154,924,480,8198,8206,5908,5924,7552,9,35,17,102,255,4625,4541,2950,2996,2221,64.5,64.8,63.1,68,41.5,2.9,13.8,-1.3,6.7,11.2,208.4,216.1,180.3,216.5,79.9,AA
942,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,4015,3374,4850,6043,6380,4015,3374,4850,6043,6380,244,-874,197,81,-78,244,-376,164,118,29,5930,5773,7542,7943,7137,2923,2921,2920,2840,2538,2594,2350,2727,2562,2445,43.7,40.7,41.3,37.4,40.8,6.1,-25.6,4.5,2,-1.1,1411.8,1130.7,535.9,390.7,454.8,AA
943,2013/07/17,950,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,3660,3300,2704,691,1571,3660,3293,2704,681,1571,-11,83,182,90,63,-11,63,142,70,54,904,670,523,327,301,0,0,0,0,0,297,308,245,103,33,32.9,46,46.8,31.5,11,-0.2,3,6.7,13,4.1,131.9,161,157.9,145.3,109.3,A
944,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,8032,8005,7432,8011,6706,7801,8347,7037,7998,6578,83,186,225,674,243,210,298,219,414,335,3037,3130,2849,3616,3415,0,0,0,0,0,778,568,270,736,972,39.5,36.3,34.3,41.3,47.1,1,2.3,4.1,8.4,3.6,80.2,112.3,88.3,123.6,138,A
945,,0,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,12061,11456,12267,10120,6328,11148,11124,12048,9563,6088,800,601,1979,1413,647,609,459,1085,445,229,13642,13427,12033,5713,4357,6651,7166,6468,1668,1053,2056,1642,1483,1108,1167,26.7,24.1,25.5,39.4,38.2,7.9,6.5,16.7,14.6,11,104.7,86.4,82.5,67.1,92.6,A
946,,,Dec-18,Dec-17,Dec-16,Dec-15,Dec-14,26856,40816,22238,16530,18213,26584,40503,21976,16246,17800,4560,6414,407,-706,990,620,2659,153,-47,413,18342,17973,16704,10105,10552,5987,4709,4924,5290,4965,4806,4186,1527,1375,1422,33.3,29.4,11.2,15.5,20.2,17.5,16.2,3,-2.8,6.5,250.9,190,135,189.9,57.5,AAA
947,,0,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,8280,7480,7356,7406,8913,8013,7197,7253,7280,8851,946,890,894,1010,43,807,692,752,610,21,2438,2887,2880,2054,2288,0,0,0,0,0,952,1045,1253,781,171,46.1,44.8,53.5,55.3,15.5,11.5,13.4,12.3,13.7,0.6,187.9,187.8,218.6,231.9,104.5,AAA
948,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,11925,11188,10149,8054,8099,11481,11129,10139,8054,8099,1592,1411,1060,567,1115,1206,929,586,343,651,5295,4193,3746,2926,3549,293,0,0,236,379,1305,1099,770,483,740,42.3,48.1,40.7,34.3,33,13.4,12.6,10.6,7.5,14.4,181.4,202.8,168.4,150.4,151.9,AA
949,2018/11/15,2353,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,6611,5097,4180,3338,1772,6611,5097,4180,3335,1750,21,23,66,56,60,11,10,32,26,29,1331,1377,1140,1099,753,0,0,0,0,0,131,120,109,77,88,13.5,12.2,13.8,10,14.2,0.4,0.8,2,2,4,109.9,110.5,114,110,112.9,B
950,,,Apr-18,Apr-17,Apr-16,Apr-15,,10960,6487,2723,299,,10960,6478,2722,299,,238,493,482,144,,219,281,256,111,,3865,1915,1110,225,,1916,247,0,0,,600,380,306,161,,20,31.4,38.2,71.6,,2.8,8,17.7,48.2,,187.8,84.2,119,351.6,,AA
951,,,Mar-18,Mar-17,Mar-16,,,10091,5791,0,,,10063,4950,0,,,64,64,-150,,,64,64,-150,,,5119,4434,3540,,,4265,3900,3082,,,227,164,100,,,4.4,3.7,2.8,,,1.7,3.6,0,,,28.9,39.1,149.6,,,B
952,2018/05/21,2248,Aug-18,Aug-17,Aug-16,Aug-15,Aug-14,7463,7586,10225,7624,7980,7463,7565,10064,7560,7919,573,460,1031,288,467,437,359,908,338,359,1651,1475,2534,3025,2616,0,0,0,1390,1092,571,484,1036,468,480,34.6,32.8,40.9,19.2,27.3,7.7,6.1,10.3,4.4,6.5,138.2,130.7,158.5,140.3,168.3,AA
953,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,9282,3459,197,182,400,8622,3232,197,82,400,504,283,12,-21,5,384,220,12,-21,3,2028,1041,137,172,226,301,9,0,0,0,557,273,53,41,62,27.5,26.2,38.7,23.8,27.4,5.7,8.2,6.1,-11.5,1.5,84.7,76.9,133.3,96.2,58.5,AA
954,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5352,5559,5292,4602,4745,5192,5559,5127,4602,4745,103,-65,331,-13,8,103,165,179,38,52,2272,2154,2595,2264,2773,939,200,182,222,324,307,1105,1090,911,923,16.7,56.1,54.5,51.4,44.5,2.1,-1,6.6,0.2,0.6,176.9,209.3,202.1,177.7,168.5,A
955,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,34528,31062,35777,30568,33369,34447,31061,35840,30568,33267,1376,-396,1409,1115,2046,1138,-396,1087,860,1586,14717,13396,16322,14880,13986,2517,2717,0,0,0,5982,4844,9141,8804,9444,40.6,36.2,56,59.2,67.5,4.2,-1.1,4,3.7,6.2,142.9,116.5,143.5,145.6,169.6,AA
956,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,7255,5166,8294,9133,17533,7117,5092,8187,9115,17491,333,31,91,-318,323,291,28,64,11,153,1673,838,1052,1710,2227,2,2,5,56,82,491,200,172,108,346,29.3,28.1,20.7,9.2,29.8,4.6,0.7,1.2,-3.4,1.9,141.8,141.2,127.3,100.5,138.6,AA
957,,,Sep-17,Sep-16,Sep-15,Sep-14,Sep-13,5682,3586,3376,3476,3611,5571,3524,2829,3431,3178,570,126,-141,80,14,326,126,-60,61,9,1656,1012,670,1089,965,539,229,71,51,390,440,214,88,148,87,33.3,21.1,13.1,19.4,15.6,10.1,3.6,-4,2.8,1.1,163.9,114.2,77.7,87.9,109.4,AA
958,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,20042,21939,21892,22036,20569,20003,21886,21813,22036,20569,349,613,778,674,1613,31,169,20,109,1001,7011,6951,7773,7958,8103,0,0,0,0,0,1654,1624,1455,2135,2826,36.1,38.2,31.2,43.7,53.3,1.8,2.8,3.6,3.1,7.9,158.4,162.2,143.6,179.6,230.5,AA
959,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,23029,18698,17353,17309,14037,20701,18609,17546,17665,11757,1662,1397,2152,3297,786,1299,1476,1598,2493,948,7558,5958,7444,7479,6424,0,0,0,0,0,1510,2161,2185,3087,1594,25.7,43.9,40.8,51.7,35.9,7.2,7.5,12.4,19,5.6,129.2,168.3,160.8,218,161.3,AA
960,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,6666,35259,19641,32197,19638,6314,35208,19635,32178,19638,-238,6712,1238,969,319,-238,5168,882,1324,326,1445,17038,5627,5013,6863,0,6,353,1,3,319,5557,1189,2807,2383,22.1,36.1,21.1,56,44.1,-0.7,19.1,6.7,3.3,1.6,128.3,151.9,142,244.5,189.6,A
961,2014/03/02,68954,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,14278,7405,7081,4653,4115,14278,7359,7081,4625,4115,3015,821,677,253,297,2395,669,528,139,159,5678,2836,1955,2201,1466,0,0,0,0,0,2765,970,600,472,333,52.3,43,44.2,33.6,37.6,21.5,11.2,9.6,5.9,7.6,205.5,180.1,183.5,148.3,139.5,AA
962,,,Jun-19,Jun-18,Jun-17,Jun-16,Jun-15,3074,3147,5183,14105,9026,3073,3147,5183,14595,8999,51,137,-561,228,665,27,111,-432,164,475,2116,2159,2181,7642,7501,1000,1000,1000,1100,0,738,711,600,1032,868,34.9,32.9,27.5,15.4,13.5,1.8,4.6,-10.8,1.6,7.5,435.2,348.4,276.8,54.6,80.3,AA
963,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,13062,1,103,18996,15977,13061,0,40,14090,15989,798,-9,95,2176,-2031,5,-15,121,1766,-1262,2296,5828,6286,9879,12200,1357,0,0,0,2500,592,5612,6026,8405,6640,25.8,96.3,95.9,85.6,54.4,6.1,-800,91.3,12,-12.5,663.6,349.5,313.1,313,224.4,AA
964,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,46066,25084,27671,16602,16972,46066,25084,27671,16590,16856,7668,1707,3575,373,-3084,51,680,2781,1366,-3084,17845,10531,12696,10037,7671,0,0,0,3100,3100,1740,5689,5009,2228,862,9.8,54,39.5,22.2,11.2,16.7,7.3,13.2,2.6,-16.8,101.5,176.8,132.4,135.8,125.9,AA
965,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,8894,11909,1498,4504,2591,8894,11909,1252,1564,2226,-1005,1362,-279,1930,-1217,-1005,1112,-279,1921,-1217,1928,3897,1009,1623,4030,21,46,1,0,3931,560,1676,564,1193,-729,29,43,55.9,73.5,-18.1,-11.2,11.5,-18.6,44.3,-38.9,130.5,172.4,225,375.1,41.4,B
966,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,8133,6936,8203,6861,6029,8133,6920,8203,6861,6015,570,-166,381,-48,-348,402,-166,221,10,1,2818,2486,2829,2413,2107,0,0,0,0,0,1430,1028,1394,1173,1163,56.2,44.4,51.9,48.6,57.4,7,-2.4,4.6,-0.7,-5.8,173.2,116.7,154.1,137.9,113,AAA
967,,,Nov-17,Nov-16,Nov-15,Nov-14,,6025,3161,3565,4438,,6025,3159,3565,4438,,170,279,115,192,,127,216,329,150,,1215,1076,659,799,,281,273,89,0,,202,275,379,200,,17.1,25.6,57.5,55,,2.9,8.9,3.2,4.3,,155.9,187.5,345,273.6,,AA
968,,,Dec-17,Dec-16,Dec-15,Dec-14,,7005,4717,6638,4305,,6933,4622,6638,4305,,-91,-498,935,69,,-91,-103,411,51,,1883,1664,2409,1179,,664,509,507,662,,218,309,512,101,,11.6,18.6,34,8.6,,-0.8,-9.9,14.6,2.3,,86.5,121.7,129.7,131.3,,B
969,,,Jun-17,Jun-16,Jun-15,Jun-14,Jun-13,7520,6714,4103,3630,888,7520,6621,4037,3630,888,211,416,151,96,149,286,55,72,45,16,2619,3354,1584,948,825,321,1203,258,0,0,374,238,183,111,66,26.2,20.4,22.4,25.2,19.3,3.4,6.8,3.9,2.7,16.9,139.4,101,119.8,90.9,84.8,AA
970,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5952,5705,4882,4362,5425,5946,5688,4876,4362,5425,-235,416,156,295,406,-70,319,120,229,316,1435,1946,1524,1422,1490,0,0,0,0,0,720,1124,865,805,626,50.2,64.3,65.2,65.6,50.6,-3.9,7.3,3.2,6.8,7.5,122.2,202.6,196.4,226,171.1,A
971,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,8196,6372,6036,5505,6155,8067,6299,6036,5505,6155,1429,448,233,-204,-46,1101,346,209,-132,-9,3379,2800,2180,1929,2035,0,0,0,0,0,2226,1625,1279,1070,1201,66.3,58.1,58.7,55.5,61.8,17.4,7,3.9,-3.7,-0.7,271.8,213.4,214.6,183.8,204.9,AAA
972,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,12857,13118,12998,12416,12487,12837,13114,12984,12408,12368,452,679,226,691,350,338,380,233,398,190,5965,6029,5681,5487,5532,590,295,393,378,343,3016,3292,2912,2679,2281,55.4,59.4,53.9,52.7,42.6,3.5,5.3,2,6,3.5,160.6,169.9,147.7,155.6,110.2,AA
973,,,Sep-17,Sep-16,Sep-15,Sep-14,Dec-13,24245,21070,20092,7939,11937,24245,21070,20083,7939,11520,4037,1366,2796,1173,2500,2472,1082,2162,676,2174,10617,8786,8767,4444,5124,0,0,22,47,64,5200,3805,4012,1850,2243,63,52.7,55.5,60.6,55.7,16.7,6.5,13.9,14.8,21,238,172.9,227.7,272.2,225.2,AAA
974,,,Dec-17,Dec-16,,,,9140,5378,,,,9102,5359,,,,1464,1046,,,,819,612,,,,4214,2237,,,,482,482,,,,1481,662,,,,47.5,38.7,,,,16,19.4,,,,191.3,243.7,,,,AA
975,,0,Jan-18,Jan-17,Jan-16,,,6315,347,475,,,6193,347,475,,,-432,31,-35,,,-432,31,-35,,,674,70,74,,,152,0,0,,,-387,46,15,,,-57.4,65.7,20.3,,,-6.6,8.9,-7.4,,,55.6,280,63.3,,,C
976,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,41761,7590,28990,19517,10910,41761,7045,28990,19510,10910,7942,213,11366,767,1033,3712,0,4225,153,416,27861,18161,22647,16579,13616,4878,0,5623,426,2727,4871,3159,9759,5534,5381,27.8,31,54.3,40.2,50.5,20.9,3.6,39.4,6.3,11.3,193.2,153.4,564.1,18,9.9,AAA
977,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5049,5359,4537,4474,4669,5041,5350,4537,4474,4669,569,666,176,271,-363,439,619,176,271,-363,3792,3329,2738,2362,2311,0,0,0,0,0,2686,2247,1627,1451,1180,70.8,67.5,59.4,61.4,51.1,11.3,12.4,3.9,6.1,-7.8,323.2,276.3,202.4,182.6,131,AAA
978,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,32763,27832,10902,8157,5069,30601,27374,10653,8157,5069,283,1230,159,193,281,159,717,91,193,281,9983,11895,5611,3806,1772,3787,3692,2535,2033,450,1656,1997,1280,1189,876,19.9,19.1,23.4,31.2,49.4,1.2,4.7,2.2,3,6.1,179.6,154.5,182.3,296.9,325.7,A
979,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,6886,5936,6059,6401,5128,6872,5992,5871,6541,4981,1188,544,-15,470,287,694,279,6,240,178,2670,2209,2030,2076,1900,0,50,108,303,775,1094,775,497,491,251,60.1,47.9,31.5,32,15.8,17.5,9.7,0.5,8.5,7.2,204.3,133,74.4,97.2,92.5,AAA
980,,0,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,35144,33505,30459,26894,26543,35144,33505,30459,26894,26543,504,497,1053,-32,48,479,548,533,69,7,17825,18672,17765,15008,10991,9538,10017,9705,6275,3622,2183,2004,2056,1874,2105,16.8,15.6,17.7,17.9,27.5,2.1,2.2,4.2,0.3,0.6,125.5,121.9,124.6,107.5,125.7,A
981,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,8203,6691,7538,10129,7290,8203,6691,7538,10039,7290,483,67,264,335,191,403,46,277,200,280,4273,4096,3334,3300,3124,1138,1158,0,0,240,2419,2179,2293,2172,2122,56.6,53.2,68.8,68.2,68.7,6.3,1.2,3.7,3.4,2.6,243.2,206.5,172.1,179.9,214.6,AAA
982,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,14738,0,0,834,869,14737,0,0,109,869,814,-164,-21,490,-29,416,49,25,293,118,3102,316,485,1482,1124,938,0,0,0,0,685,269,220,945,653,29.1,85.1,84,79.2,75.9,5.9,0,0,91.6,-1,220.1,617,816,539.5,291.7,AA
983,,,Mar-18,Mar-17,,,,15936,2341,,,,15936,2341,,,,228,48,,,,177,37,,,,1473,4350,,,,466,4058,,,,264,87,,,,17.9,2,,,,1.9,3,,,,222.2,732.4,,,,AA
984,,0,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,10143,13990,12456,15181,9442,9838,13773,12433,15165,9434,-158,326,38,878,465,102,198,128,500,248,8654,11526,10285,5629,4146,4915,5042,5198,0,0,826,924,726,897,697,16.2,15,14.5,31.5,33.7,0.6,4.1,0.7,5.8,5,104.6,113.2,127.3,150.7,156.4,A
985,,,Aug-17,Aug-16,Aug-15,Aug-14,Apr-13,31533,13732,9087,12291,11715,31533,13732,9340,12038,11635,6206,2070,401,-506,-1188,4621,1688,401,-506,-1103,13002,5273,2866,3169,3511,0,0,637,1130,1319,5858,2661,973,572,100,48,53.9,33.9,18,2.8,19.7,15.2,4.8,-3.5,-9.5,177.5,174.8,127.8,109.7,95.4,AAA
986,,,Dec-17,Dec-16,,,,24419,2255,,,,24337,2255,,,,4302,1009,,,,2507,592,,,,7548,1547,,,,529,0,,,,2887,692,,,,52,57.3,,,,17.7,44.7,,,,235.1,255.7,,,,AA
987,,0,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,48336,39772,36439,32263,29374,37150,36704,34478,30896,28504,16342,10311,-405,5542,3265,20880,9104,20,2827,-1345,44035,40719,51973,55743,59625,49,43,22,28,2393,33226,22345,33241,33972,37567,75.8,75,82,82.7,81.4,54.6,26.3,28.1,36.6,39.5,253.2,257.5,467.2,408.7,176.5,AAA
988,,0,Apr-18,Apr-17,Apr-16,Apr-15,,39079,29192,31896,5987,,38918,28677,31737,5922,,2531,1107,-530,43,,1975,831,-530,32,,11751,7011,7610,4732,,1006,650,804,0,,2857,883,52,582,,24.3,12.6,0.7,12.3,,8.1,4.4,-1.2,0.7,,146.2,122.8,51,113.2,,AA
989,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,11613,12044,15508,11209,12076,14457,12622,14565,12099,11849,20,74,3580,1136,1267,302,54,2093,691,755,11456,8111,7780,4915,3085,2,97,97,97,0,4426,4124,4170,2077,1386,46.6,64.8,68.1,51,52,0.2,0.6,23.1,10.1,10.5,143.7,211.5,271.9,195.7,173.1,AA
990,,,Jun-18,Jun-17,Jun-16,,,18367,11320,4865,,,18312,11306,4865,,,376,487,1066,,,186,274,577,,,3715,3330,1569,,,0,0,0,,,687,821,627,,,30.3,35,55.7,,,2.1,4.3,21.9,,,140.5,152.9,225.7,,,AA
991,,,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,5116,5615,6402,7351,7462,5004,5509,6222,7174,7348,353,-76,113,181,-4,223,-76,90,265,2,2037,1782,2135,2470,2384,780,584,762,849,741,462,240,465,525,331,25.7,13.5,21.8,21.3,19.2,7.6,-0.7,2.4,3,0.6,118.4,81.1,119.6,114.1,90.3,B
992,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,8454,8204,8080,8528,3482,8454,8199,8080,8528,3482,-95,-283,-40,199,-247,-95,-283,-40,199,-247,3782,4231,4987,4076,3527,2095,1972,1731,2045,2116,-44,51,333,373,174,-1.2,1.2,6.7,9.2,4.9,0.1,-2.3,0.7,3.5,-5.2,105.5,90,104.6,136.1,129.9,C
993,2018/04/23,961,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,14851,6243,13780,12007,5083,14851,6243,13759,12007,5083,1832,34,1271,1205,-135,1055,213,744,699,-24,8018,3542,5062,4247,1560,1391,513,534,556,0,1937,1182,1969,1425,726,34.7,47,52.2,43.6,58.9,13.6,1.1,10,10.9,-0.4,195.6,232.3,258.6,207.5,266.2,B
994,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,15315,14917,12363,9419,6234,15075,14725,12350,9414,6234,351,680,687,67,32,268,410,415,49,23,3739,3217,2313,1642,1532,325,345,15,9,56,944,827,567,152,102,31.9,33.4,30.2,10.1,7.6,2.4,4.6,5.6,0.7,0.6,140.2,148.4,125.8,98.9,109.4,AA
995,,,Jan-18,Jan-17,Jan-16,Jan-15,,12149,14075,16695,16851,,12093,13973,16695,16851,,-154,400,1416,1951,,10,224,829,1143,,4830,5577,6061,4308,,537,665,0,300,,1955,2046,1922,1193,,52.7,49.8,42.5,36.5,,-1.1,2.9,8.5,11.6,,189.1,191.9,170.3,168.3,,A
996,2017/02/06,28254,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,22913,21221,15703,11571,13590,22900,21010,15682,11571,13498,2090,61,561,591,105,1211,147,649,561,105,5916,4371,6142,3636,3787,0,0,0,0,0,2286,1194,1448,1398,1238,51.9,35.9,31.5,57.8,53.2,9.1,0.3,3.6,5.3,0.9,224.6,161.7,150.4,268.6,242.9,A
997,2014/05/04,13194,Jun-17,Jun-16,Jun-15,Jun-14,Jun-13,10249,3852,3576,1661,1406,10249,3852,3576,1661,1406,503,65,351,0,25,266,86,192,0,25,3056,2530,757,441,267,1231,1551,80,20,0,669,404,318,126,126,26.8,17.5,51.9,28.6,47.2,5.4,1.9,10,0.1,1.9,76.1,68.8,189.4,72.3,107.8,AA
998,,,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,7222,7922,7775,11419,12690,7053,7694,7566,11205,12528,-83,257,-7,-39,34,-83,184,-10,-39,16,3459,3697,3801,4144,5181,1741,1584,1624,1684,1766,794,877,694,703,743,23,23.7,18.3,17,14.3,0.1,4.3,0.9,0.3,1,122.8,108.2,98.4,100.5,103,AA
999,,,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,5716,6436,5634,5568,6212,5716,6432,5633,5521,6170,461,682,149,-35,291,284,407,44,0,207,2221,2299,1607,1747,1722,0,0,0,0,0,857,974,687,643,843,50.5,50.7,47.1,36.8,50.8,8.1,10.7,2.7,-0.6,4.7,188.5,181.9,147.3,134.8,184,AAA
1000,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,7916,8658,7343,5413,4457,7914,8622,7333,5413,4457,-431,556,-30,497,138,-71,311,0,286,78,1868,2481,1542,1470,922,166,0,110,0,185,777,848,537,537,251,41.6,45.5,45.7,49.6,37,-5.3,6.7,-0.2,9.3,4.1,164.6,187,183.7,201.3,226.8,B
1001,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,38385,30689,33306,26368,20233,38379,30689,33306,26292,20208,2762,1441,1146,1052,1450,2131,1085,854,646,953,8036,4637,5397,5622,4411,0,0,0,89,244,2360,1729,1444,1590,1244,31.5,41,29.9,31.3,32.1,7.3,4.8,4.7,6.8,7.4,131.2,133.9,108.7,112.5,137.7,AA
1002,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,9790,15847,13915,8163,6306,9780,15820,13915,8163,6306,-61,39,1800,212,15,-74,19,1269,126,20,2616,2475,3162,1527,1162,0,0,0,24,73,693,767,1373,304,178,26.5,31,44,19.9,15.3,-0.1,0.4,13,2.9,0.5,129.3,132.8,165,100,104.6,A
1003,,0,Dec-17,Dec-16,Dec-15,Aug-14,Aug-13,27445,29519,32613,21803,24774,27054,29891,32460,21758,24736,-991,1962,-613,-577,1214,-480,1113,136,0,647,3283,7097,4884,7847,5273,0,0,0,0,0,403,1683,570,1884,2064,12.3,29.3,11.7,32.1,60.7,-3.6,6.7,-1.8,-2.6,4.9,107.8,142.8,111.3,149,280.1,B
1004,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,7726,7637,8885,7356,5007,7539,7637,9074,7167,5007,-112,157,845,92,278,-207,63,486,32,147,1633,1920,1659,1572,968,272,0,0,25,0,231,548,635,149,217,14.1,43,54.3,15.7,28.9,-1.1,2.1,9.6,1.3,5.6,73.4,100.8,123.4,93.5,139.5,B
1005,,,Dec-17,Dec-16,,,,20206,7724,,,,20206,7724,,,,273,167,,,,208,130,,,,925,2349,,,,0,0,,,,388,180,,,,41.9,7.7,,,,1.4,2.2,,,,146.7,103.7,,,,B
1006,2017/01/18,16000,Mar-18,Mar-17,Mar-16,Mar-15,Mar-14,7229,4598,2485,1491,80,7229,4595,2485,1491,80,-369,-588,336,-213,-20,-369,-588,309,-213,-20,5924,1095,529,244,104,2965,134,47,0,0,-831,-462,126,-183,30,-14,-42.2,23.8,-75,28.8,-5,-12.7,13.6,-14.1,-25,21.3,56.9,127.8,53.9,140.5,C
1007,,,Apr-18,Dec-16,Dec-15,Dec-14,Dec-13,38307,30813,25065,32730,23648,35946,31617,26298,30390,23648,-489,1496,811,991,389,295,832,507,572,222,7924,8983,8986,6397,7399,0,0,0,0,0,535,2322,1740,1984,1412,6.8,33.7,23.7,35.3,20.1,-1.3,4.9,3.5,3,1.7,107.1,154.6,132.3,155.8,122.9,A
1008,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,6375,6752,7608,7127,5432,6325,6716,7449,6830,5417,1574,984,1039,904,427,1055,665,679,613,380,4509,4193,4916,4162,3581,0,0,0,0,0,1346,1091,1926,1647,1379,57,51.1,58.5,59.3,58.9,24.7,14.6,13.7,12.7,7.9,211.8,163.7,196.1,222.5,211.9,AAA
